product_id,run_id_source,mnn_enrichment_run_id,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,final_mnn_method,retry_count,needs_human_review,evidence_urls,idempotency_key
11817,400,405,НЕМОЗОЛ СУСП. Д/ПРИЕМА ВНУТРЬ 100МГ/5МЛ ФЛ. 20МЛ | ИПКА ЛАБОРАТОРИЗ ЛИМИТЕД | ИПКА ЛАБОРАТОРИЗ ЛИМИТЕД,drug,Албендазол,rx,,,Албендазол,rx,,,Албендазол,rx,"[{""source"": ""asna"", ""raw_mnn"": ""Албендазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Албендазол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Албендазол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Албендазол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Албендазол"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}]",Албендазол,Албендазол,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Албендазол,catalog_consensus,0,False,,aa261bf4e7eeef194eaa3c532dcf9a62
12237,400,405,НАТЕКАЛЬ 1000 ТАБЛ. ДИСПЕРГ. 600МГ+1000МЕ №30 | ИТАЛФАРМАКО С.П.А. | ИТАЛФАРМАКО С.П.А.,drug,Кальция карбонат+Колекальциферол,Без рецепта,Кальция карбонат + Колекальциферол,rx,Кальция карбонат + Колекальциферол,rx,"Кальция карбонат, Колекальциферол",rx,Кальция карбонат,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Кальция карбонат + Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат"", ""Колекальциферол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Кальция карбонат, Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат"", ""Колекальциферол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Кальция карбонат + Колекальциферол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат"", ""Колекальциферол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Кальция карбонат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кальция карбонат""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Кальция карбонат"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}, {""component"": ""Колекальциферол"", ""source_count"": 3, ""sources"": [""uteka"", ""apteka"", ""asna""]}]","Кальция карбонат, Колекальциферол","Кальция карбонат, Колекальциферол",resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,"Кальция карбонат, Колекальциферол",catalog_consensus,0,False,,936890bf88e42216f13394fc4a49046b
12570,400,405,МОТИЛАК ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 | ВЕРОФАРМ ООО | ВЕРОФАРМ ООО,drug,домперидон,rx,Домперидон,rx,Домперидон,rx,Домперидон,rx,Домперидон,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Домперидон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Домперидон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Домперидон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Домперидон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Домперидон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Домперидон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Домперидон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Домперидон""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Домперидон"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Домперидон,Домперидон,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Домперидон,catalog_consensus,0,False,,844beee2ffd57d91cfeab59425694ad1
12728,400,405,"МОКСОНИДИН-АЛСИ ТАБЛ. П/ПЛЕН/ОБ. 0,4МГ №30 | АЛСИ ФАРМА | АЛСИ ФАРМА",drug,Моксонидин,rx,Моксонидин,rx,Моксонидин,rx,Моксонидин,rx,Моксонидин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Моксонидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Моксонидин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Моксонидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Моксонидин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Моксонидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Моксонидин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Моксонидин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Моксонидин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Моксонидин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Моксонидин,Моксонидин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Моксонидин,catalog_consensus,0,False,,d3c995116fb7e965f214f3994a5d6455
13084,400,405,МИЛУРИТ ТАБЛ. 300МГ №30 | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО | ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД ЗАО,drug,Аллопуринол,rx,Аллопуринол,rx,Аллопуринол,rx,Аллопуринол,rx,Аллопуринол,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Аллопуринол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аллопуринол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Аллопуринол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аллопуринол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Аллопуринол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аллопуринол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Аллопуринол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аллопуринол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Аллопуринол"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Аллопуринол,Аллопуринол,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Аллопуринол,catalog_consensus,0,False,,8a42e39c50a5090817781186fdaa631b
15920,400,405,ЛАРИГАМА Р-Р ДЛЯ В/М ВВЕД. АМП. 2МЛ №5 | ГРОТЕКС ООО | ГРОТЕКС ООО,drug,,rx,Кромоглициевая кислота,otc,Натрия хлорид,rx,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Кромоглициевая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Кромоглициевая кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Натрия хлорид"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Натрия хлорид""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,unknown,unknown,True,True,ok,"Пиридоксин, Тиамин, Цианокобаламин, Лидокаин",rx,взрослые,"Пиридоксин, Тиамин, Цианокобаламин, Лидокаин",enrichment,0,False,https://www.vidal.ru/drugs/larigama | https://www.rlsnet.ru/drugs/larigama-79924 | https://www.lsgeotar.ru/drugs/larigama-AAL- | https://medvestnik.ru/ls/a0e40756-d0f6-4b77-9dca-4e4ad516df91.html | https://www.vidal.ru/drugs/larigama | https://medi.ru/instrukciya/larigama_15315/ | https://www.rlsnet.ru/drugs/larigama-79924 | https://www.asna.ru/product/larigama/instruction/ | https://allmed.pro/ru/drugs/larigama | https://www.rlsnet.ru/drugs/larigama-79924 | https://medi.ru/instrukciya/larigama_15315/ | https://www.vidal.ru/drugs/larigama,4b7ec9e0df616752b19cd6c745da463a
17898,401,405,КАРДИКЕТ ТАБЛ. ПРОЛОНГ. 40МГ №50 | ЭЙСИКА ФАРМАСЬЮТИКАЛЗ С.Р.Л. | ЭЙСИКА ФАРМАСЬЮТИКАЛЗ С.Р.Л.,drug,Изосорбида динитрат,rx,Изосорбида динитрат,rx,,,,,Изосорбида динитрат,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Изосорбида динитрат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Изосорбида динитрат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Изосорбида динитрат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Изосорбида динитрат""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Изосорбида динитрат"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Изосорбида динитрат,Изосорбида динитрат,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Изосорбида динитрат,catalog_consensus,0,False,,b575bdcb23b5c0e9e398c01ee05c0cb1
19320,401,405,ЖЕЛЧЕГОННЫЙ СБОР №2 50Г ИВАН-ЧАЙ | ИВАН-ЧАЙ ЗАО | ИВАН-ЧАЙ ЗАО,drug,,otc,,,,otc,"Иван-чай (Кипрей), Кипрей",,,,"[{""source"": ""apteka"", ""raw_mnn"": ""Иван-чай (Кипрей), Кипрей"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Иван-чай (Кипрей)"", ""Кипрей""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,"Бессмертника Песчаного Цветки, Тысячелистника Обыкновенного Трава, Мяты Перечной Листья, Кориандра Плоды",otc,универсальный,"Бессмертника Песчаного Цветки, Тысячелистника Обыкновенного Трава, Мяты Перечной Листья, Кориандра Плоды",enrichment,2,False,https://aptekamos.ru/tovary/lekarstva/bessmertnika-peschanogo-cvetki-tysyachelistnika-obyknovennogo-trava-myaty-perechnoyo-listya-koriandra-plody-3179/zhelchegonnyyo-sbor-2-sbor-50g-14619/instrukciya | https://www.rlsnet.ru/drugs/zelcegonnyi-sbor-2-6673 | https://health.mail.ru/drug/zhelchegonnyy_sbor_2/ | https://www.vidal.ru/drugs/cholagogae_species_2__28294 | https://www.rlsnet.ru/tn_index_id_6988.htm | https://www.vidal.ru/drugs/cholagogae_species_2__28288 | https://pharmproduct.ru/drugs/zelcegonnyi-sbor-2 | https://health.mail.ru/drug/zhelchegonnyy-sbor-2/ | https://www.rlsnet.ru/drugs/zelcegonnyi-sbor-2-6673 | https://www.vidal.ru/drugs/cholagogae_species_2__28288 | https://medum.ru/sbor-zhelchegonnyj-2 | https://www.vidal.ru/drugs/cholagogae_species_2__30238,b8018fa1078b0d4dfd605737cb40ccf3
20199,401,405,"ДИЛАКСА КАПС. 200МГ №30 | КРКА, Д.Д., НОВО МЕСТО АО | КРКА, Д.Д., НОВО МЕСТО АО",drug,,,Целекоксиб,rx,Целекоксиб,rx,Целекоксиб,rx,Целекоксиб,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Целекоксиб"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Целекоксиб""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Целекоксиб"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Целекоксиб,Целекоксиб,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Целекоксиб,catalog_consensus,0,False,,987403be47e9e6d6cf98e1d4479833c6
20693,401,405,ДАЛАЦИН КРЕМ ВАГ. 2% ТУБА 40Г С АППЛИКАТ. №7 | ФАРМАЦИЯ И АПДЖОН КАМПАНИ ЭЛ ЭЛ СИ | ФАРМАЦИЯ И АПДЖОН КАМПАНИ ЭЛ ЭЛ СИ,drug,Клиндамицин,rx,Клиндамицин,rx,,,,,Клиндамицин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Клиндамицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Клиндамицин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Клиндамицин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Клиндамицин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Клиндамицин"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Клиндамицин,Клиндамицин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Клиндамицин,catalog_consensus,0,False,,b895647a7b67ae98489228df06e0d0fe
21260,401,405,ГИДРОХЛОРТИАЗИД ТАБЛ. 100МГ №20 ПРАНАФАРМ | ПРАНАФАРМ ООО | ПРАНАФАРМ ООО,drug,Гидрохлоротиазид,rx,Спиронолактон,rx,Метопролол,rx,Атенолол,rx,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Спиронолактон"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Спиронолактон""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Атенолол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Атенолол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Метопролол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метопролол""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Гидрохлоротиазид,rx,универсальный,Гидрохлоротиазид,enrichment,0,False,https://www.vidal.ru/drugs/hydrochlorothiazide__4403 | https://aptekamos.ru/tovary/lekarstva/gidroxlorotiazid-209/gidroxlortiazid-tabletki-25mg-2194/instrukciya | https://www.rlsnet.ru/drugs/gidroxlortiazid-941 | https://www.rlsnet.ru/drugs/gidroxlortiazid-941 | https://allmed.pro/ru/drugs/gidrohlortiazid | https://www.vidal.ru/drugs/hydrochlorothiazide__4403 | https://www.neboleem.net/gidrokhlortiazid.php | https://medi.ru/instrukciya/gidrohlortiazid_18984/ | https://www.vidal.ru/drugs/hydrochlorothiazide | https://drugs.medelement.com/drug/%D0%B3%D0%B8%D0%B4%D1%80%D0%BE%D1%85%D0%BB%D0%BE%D1%80%D1%82%D0%B8%D0%B0%D0%B7%D0%B8%D0%B4-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/386199111477650948?instruction_lang=RU | https://www.vidal.ru/drugs/hydrochlorothiazide-3 | https://aptekamos.ru/tovary/lekarstva/gidroxlorotiazid-209/gidroxlortiazid-tabletki-25mg-2194/instrukciya,5ec62f0aee0c1af62845ae6cdbc7ed8b
21479,401,405,ГЕМАЗА ПОР. ЛИОФ. Д/Р-РА Д/ИН. АМП. 5000ЕД №5 | ФГБУ НМИЦ КАРДИОЛОГИИ МЗ РФ | ФГБУ НМИЦ КАРДИОЛОГИИ МЗ РФ,drug,,rx,,,,,,,,,[],[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,Проурокиназа,rx,взрослые,Проурокиназа,enrichment,0,False,https://www.rlsnet.ru/drugs/gemaza-21568 | https://grls.rosminzdrav.ru/ | https://www.lsgeotar.ru/drugs/gemase-AAl8 | https://www.vidal.ru/drugs/gemase__20950 | https://zdesapteka.ru/instructions/gemaza/ | https://medi.ru/instrukciya/gemaza_8216/ | https://www.vidal.ru/drugs/gemase__20950 | https://medvisor.ru/medicine/drug/gemaza_32178/ | https://grls.rosminzdrav.ru/ | https://puls-clinic.com/blog/gemaza | https://www.rlsnet.ru/drugs/gemaza-21568 | https://medi.ru/instrukciya/gemaza_8216/,43eb303217efd7d5d826b65552973408
23662,402,405,БИСАКОДИЛ СУПП. РЕКТ. 10МГ №10 ТУЛЬСКАЯ ФФ | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО | ТУЛЬСКАЯ ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ООО,drug,Бисакодил,otc,,,,,Бисакодил,,,,"[{""source"": ""apteka"", ""raw_mnn"": ""Бисакодил"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бисакодил""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Бисакодил,otc,универсальный,Бисакодил,enrichment,0,False,https://www.vidal.ru/drugs/bisacodyl__6714 | https://www.vidal.ru/drugs/bisacodyl__12995 | https://aptekamos.ru/tovary/lekarstva/bisakodil-133/bisakodil-tabletki-5mg-1386/instrukciya | https://aptekamos.ru/tovary/lekarstva/bisakodil-133/bisakodil-suppozitorii-10mg-1388/instrukciya | https://allmed.pro/ru/drugs/bisakodil | https://www.vidal.ru/drugs/bisacodyl__6714 | https://medspravochnik.com/drugs/slabitelnye/bisakodil/ | https://www.rlsnet.ru/drugs/bisakodil-575 | https://www.webapteka.ru/drugbase/name1020.html | https://www.vidal.ru/drugs/bisacodyl__6714 | https://www.vidal.ru/drugs/bisacodyl__8519 | https://tabletka.ru/selection/bisakodil/instruction/,ed9b7e514f3bcd8baa94efbd2339b68a
24821,402,405,АФОБАЗОЛ ТАБЛ. 10МГ №60 ОТИСИФАРМ | ОТИСИФАРМ ПРО АО | ОТИСИФАРМ ПРО АО,drug,фабомотизол,rx,Фабомотизол,otc,Фабомотизол,otc,Фабомотизол,,Фабомотизол,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Фабомотизол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фабомотизол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Фабомотизол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фабомотизол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Фабомотизол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фабомотизол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Фабомотизол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Фабомотизол""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Фабомотизол"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Фабомотизол,Фабомотизол,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Фабомотизол,catalog_consensus,0,False,,e059e4fc48a44596e340f5edd72e061e
25794,402,405,АНАЛЬГИН ТАБЛ. 500МГ №20 БИОХИМИК | БИОХИМИК АО | БИОХИМИК АО,drug,Метамизол натрия,rx,Метамизол натрия,rx,Метамизол натрия,otc,Метамизол натрия,,Метамизол натрия,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Метамизол натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метамизол натрия""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Метамизол натрия"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Метамизол натрия,Метамизол натрия,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Метамизол натрия,catalog_consensus,0,False,,89143ca48f8d336fcc5eb2e1ec817eba
25878,402,405,АМОСИН ТАБЛ. 500МГ №10 | СИНТЕЗ | СИНТЕЗ,drug,Амоксициллин,rx,Амоксициллин,rx,Амоксициллин,rx,Амоксициллин,rx,Амоксициллин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Амоксициллин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амоксициллин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""apteka"", ""raw_mnn"": ""Амоксициллин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амоксициллин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Амоксициллин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амоксициллин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Амоксициллин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амоксициллин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Амоксициллин"", ""source_count"": 4, ""sources"": [""uteka"", ""apteka"", ""asna"", ""vidal""]}]",Амоксициллин,Амоксициллин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Амоксициллин,catalog_consensus,0,False,,0a0fe0b5e9a6e53ca62cf356c313f124
26539,402,405,АЛГЕЗИР УЛЬТРА ТАБЛ. П/ПЛЕН/ОБ. 275МГ №10 АЛИУМ | АЛИУМ АО | АЛИУМ АО,drug,,rx,Напроксен,otc,,,,,Напроксен,otc,"[{""source"": ""uteka"", ""raw_mnn"": ""Напроксен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Напроксен""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Напроксен"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Напроксен""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Напроксен"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}]",Напроксен,Напроксен,resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,Напроксен,catalog_consensus,0,False,,1538810ae923bf84d8303fdd4a18395d
27053,403,405,АЕВИТ МЕЛИГЕН КАПС. ПО 200МГ №10 | МЕЛИГЕН ФП | МЕЛИГЕН ФП,drug,Аевит,,,,Рыбий жир,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": ""Рыбий жир"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рыбий жир""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,,unknown,универсальный,,,0,True,https://bz.medvestnik.ru/drugs/273.html | https://medi.ru/instrukciya/aevit_17240/ | https://tabletka.efim360.ru/drug/aevit-'def'-Meligen | https://www.webapteka.ru/drugbase/name65691.html | https://medum.ru/aevit-meligen-kapsuly | https://instruktsiya-po-primeneniyu.ru/pharmacy/aevit-meligen-5984.html | https://zdesapteka.ru/instructions/aevit-meligen/ | https://medi.ru/instrukciya/aevit_17240/ | https://instruktsiya-po-primeneniyu.ru/pharmacy/aevit-meligen-5984.html | https://zdravcity.ru/p_aevit-kaps-n10-0092228.html | https://tabletka.efim360.ru/drug/aevit-'def'-Meligen | https://medi.ru/instrukciya/aevit_17240/,7e2bc18a911b1017e22548e354729d17
